age,workclass,final_weight,education,education_number,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salario
32,Private,162442,universidad,13,soltero,Exec-managerial,Not-in-family,White,Femenino,0,0,60,Norte America,<=50K
36,Private,156400,bachillerato,10,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
36,autonomo,313853,universidad,13,separado,Other-service,Unmarried,Black,Masculino,0,0,45,Norte America,>50K
47,Private,102771,primaria,4,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Europa,<=50K
45,Private,170850,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,44,Norte America,>50K
54,Private,98436,master,14,casado,Other-service,Husband,White,Masculino,0,0,40,Norte America,<=50K
20,Private,266015,bachillerato,10,soltero,Sales,Own-child,Black,Masculino,0,0,44,Norte America,<=50K
41,Private,159549,universidad,13,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,<=50K
27,Private,89813,universidad,13,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
40,Private,137304,universidad,13,separado,Adm-clerical,Not-in-family,Black,Femenino,0,0,40,Norte America,<=50K
50,Private,109277,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,40,Norte America,>50K
65,funcionario,180869,bachillerato,10,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,35,Norte America,<=50K
28,Private,184078,primaria,8,separado,Machine-op-inspct,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
21,Private,60552,secundaria,9,soltero,Adm-clerical,Own-child,White,Femenino,0,0,40,Norte America,<=50K
60,Private,181954,universidad,13,casado,Machine-op-inspct,Husband,Asian-Pac-Islander,Masculino,0,0,25,Asia,<=50K
28,Private,339372,bachillerato,10,soltero,Sales,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
36,funcionario,51424,secundaria,9,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
39,autonomo,31709,bachillerato,10,casado,Adm-clerical,Wife,White,Femenino,0,0,20,Norte America,>50K
44,Private,266135,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,50,Norte America,>50K
51,Private,108233,bachillerato,12,separado,Other-service,Not-in-family,Black,Femenino,0,0,40,Norte America,<=50K
36,Private,605502,primaria,6,soltero,Transport-moving,Not-in-family,Black,Femenino,0,0,40,Norte America,<=50K
72,Private,205343,primaria,7,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
58,autonomo,231818,primaria,6,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,40,Europa,<=50K
57,funcionario,40103,primaria,6,soltero,Prof-specialty,Not-in-family,White,Masculino,0,0,35,Norte America,<=50K
22,Private,220426,universidad,13,soltero,Adm-clerical,Own-child,White,Masculino,0,0,40,Norte America,<=50K
50,Private,140592,secundaria,9,casado,Machine-op-inspct,Wife,White,Femenino,0,0,40,Norte America,<=50K
65,autonomo,226215,universidad,13,casado,Sales,Husband,White,Masculino,0,0,15,Norte America,<=50K
53,Private,34973,primaria,7,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,<=50K
66,Private,340734,secundaria,9,casado,Sales,Husband,White,Masculino,0,0,40,Norte America,<=50K
29,Private,136985,bachillerato,12,soltero,Tech-support,Own-child,White,Masculino,0,0,40,Norte America,<=50K
48,Private,332884,bachillerato,12,separado,Craft-repair,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
55,Private,144084,primaria,6,casado,Other-service,Husband,White,Masculino,0,0,40,Norte America,<=50K
72,autonomo,84587,primaria,3,casado,Exec-managerial,Husband,Asian-Pac-Islander,Masculino,0,0,20,Asia,<=50K
59,autonomo,114760,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,20,Norte America,>50K
63,Private,31389,primaria,7,soltero,Farming-fishing,Not-in-family,White,Masculino,0,0,12,Norte America,<=50K
37,Private,183345,bachillerato,11,soltero,Craft-repair,Not-in-family,White,Masculino,0,0,45,Norte America,<=50K
52,Private,208302,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,60,Norte America,<=50K
25,Private,112754,bachillerato,10,casado,Prof-specialty,Husband,White,Masculino,0,0,50,Norte America,<=50K
42,Private,199018,secundaria,9,casado,Adm-clerical,Husband,White,Masculino,0,0,55,Norte America,>50K
27,Private,423250,bachillerato,10,casado,Exec-managerial,Husband,White,Masculino,0,0,60,Norte America,<=50K
21,Private,39943,bachillerato,10,soltero,Sales,Own-child,White,Femenino,0,0,20,Norte America,<=50K
20,Private,275421,bachillerato,10,soltero,Sales,Own-child,White,Femenino,0,0,20,Norte America,<=50K
42,Private,150568,bachillerato,10,separado,Exec-managerial,Unmarried,White,Femenino,0,0,45,Norte America,<=50K
71,Private,179574,master,15,casado,Prof-specialty,Husband,White,Masculino,0,0,12,Norte America,>50K
30,Private,241844,secundaria,9,separado,Handlers-cleaners,Own-child,Black,Masculino,0,0,40,Norte America,<=50K
42,Private,201343,secundaria,9,casado,Craft-repair,Husband,White,Masculino,2885,0,40,Norte America,<=50K
27,Private,178778,universidad,13,soltero,Tech-support,Not-in-family,White,Masculino,0,1340,40,Norte America,<=50K
37,Private,344480,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,65,Norte America,<=50K
38,autonomo,298539,secundaria,9,soltero,Exec-managerial,Not-in-family,White,Masculino,0,0,50,Norte America,<=50K
35,funcionario,20469,bachillerato,10,separado,Exec-managerial,Unmarried,Asian-Pac-Islander,Femenino,0,0,40,Asia,<=50K
56,Private,265518,bachillerato,10,casado,Prof-specialty,Husband,White,Masculino,0,0,45,Norte America,<=50K
27,Private,106935,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,45,Norte America,<=50K
27,Private,212622,master,14,soltero,Exec-managerial,Own-child,White,Femenino,0,0,40,Norte America,<=50K
46,Private,182533,universidad,13,soltero,Adm-clerical,Unmarried,Asian-Pac-Islander,Femenino,0,0,40,Asia,<=50K
29,Private,213842,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
56,Private,159472,primaria,4,casado,Transport-moving,Husband,White,Masculino,0,0,40,Norte America,<=50K
21,Private,402124,bachillerato,11,soltero,Machine-op-inspct,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
39,Private,172425,bachillerato,11,casado,Adm-clerical,Wife,White,Femenino,0,0,20,Norte America,>50K
19,Private,96483,secundaria,9,soltero,Other-service,Own-child,Asian-Pac-Islander,Femenino,0,0,40,Norte America,<=50K
42,Private,178074,secundaria,9,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
32,Private,94939,bachillerato,10,casado,Machine-op-inspct,Husband,White,Masculino,0,0,48,Norte America,<=50K
23,Private,163665,bachillerato,10,soltero,Sales,Own-child,White,Femenino,0,0,15,Norte America,<=50K
49,autonomo,102771,universidad,13,casado,Sales,Husband,White,Masculino,0,0,52,Norte America,>50K
44,autonomo,219591,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
24,Private,117789,universidad,13,soltero,Prof-specialty,Own-child,White,Femenino,0,0,40,Norte America,<=50K
34,Private,163110,universidad,13,casado,Craft-repair,Husband,White,Masculino,0,0,45,Norte America,>50K
19,Private,136306,primaria,7,soltero,Farming-fishing,Own-child,White,Masculino,0,0,24,Norte America,<=50K
39,Private,257726,bachillerato,10,soltero,Machine-op-inspct,Own-child,White,Masculino,0,0,40,Norte America,<=50K
40,funcionario,188436,bachillerato,10,casado,Protective-serv,Husband,White,Masculino,7298,0,40,Norte America,>50K
52,funcionario,157454,secundaria,9,soltero,Machine-op-inspct,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
62,autonomo,369734,secundaria,9,casado,Adm-clerical,Wife,White,Femenino,0,0,40,Norte America,<=50K
22,Private,188544,bachillerato,11,soltero,Adm-clerical,Own-child,White,Femenino,0,0,30,Norte America,<=50K
76,Private,239880,secundaria,9,separado,Adm-clerical,Not-in-family,White,Femenino,0,0,8,Norte America,<=50K
23,Private,316793,secundaria,9,casado,Sales,Wife,Black,Femenino,0,0,35,Norte America,<=50K
33,Private,178463,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
53,funcionario,41021,master,14,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,46,Norte America,>50K
37,autonomo,177974,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,3942,0,99,Norte America,<=50K
27,Private,298635,master,14,casado,Prof-specialty,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,>50K
64,Private,102470,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
57,autonomo,125000,master,15,casado,Prof-specialty,Husband,White,Masculino,0,0,35,Norte America,>50K
31,Private,159589,secundaria,9,soltero,Other-service,Not-in-family,White,Masculino,0,0,85,Norte America,<=50K
40,Private,301359,bachillerato,10,casado,Prof-specialty,Husband,White,Masculino,0,0,60,Norte America,<=50K
57,Private,133201,primaria,4,separado,Craft-repair,Unmarried,White,Masculino,0,1408,40,Europa,<=50K
29,Private,229656,secundaria,9,separado,Adm-clerical,Unmarried,White,Femenino,0,0,50,Norte America,<=50K
55,autonomo,147098,primaria,5,casado,Craft-repair,Husband,White,Masculino,0,0,50,Norte America,<=50K
31,autonomo,122749,bachillerato,11,separado,Craft-repair,Own-child,White,Masculino,0,0,20,Norte America,<=50K
42,funcionario,182302,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,<=50K
22,Private,204935,secundaria,9,soltero,Machine-op-inspct,Own-child,White,Masculino,0,0,40,Norte America,<=50K
37,Private,212437,bachillerato,10,separado,Machine-op-inspct,Unmarried,Black,Femenino,0,0,48,Norte America,<=50K
19,Private,248730,bachillerato,10,soltero,Protective-serv,Own-child,White,Masculino,0,0,30,Norte America,<=50K
46,funcionario,162852,secundaria,9,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
31,Private,301251,secundaria,9,soltero,Craft-repair,Own-child,White,Masculino,0,0,40,Norte America,<=50K
33,Private,184901,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,40,Norte America,>50K
37,Private,37109,secundaria,9,casado,Other-service,Wife,Asian-Pac-Islander,Femenino,0,0,60,Asia,<=50K
53,Private,104501,universidad,13,soltero,Exec-managerial,Not-in-family,White,Masculino,0,0,42,Norte America,<=50K
26,Private,139992,universidad,13,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
48,Private,140782,master,14,casado,Exec-managerial,Wife,White,Femenino,0,1902,38,Norte America,>50K
52,Private,208570,bachillerato,11,separado,Tech-support,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
52,Private,137658,primaria,7,casado,Machine-op-inspct,Husband,Other,Masculino,0,0,40,Norte America,<=50K
28,Private,55360,secundaria,9,soltero,Sales,Other-relative,Black,Masculino,0,0,40,Norte America,<=50K
24,Private,210474,master,14,soltero,Prof-specialty,Own-child,White,Femenino,0,0,40,Norte America,<=50K
27,Private,156294,secundaria,9,casado,Exec-managerial,Wife,White,Femenino,0,0,40,Norte America,<=50K
35,Private,434114,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Norte America,<=50K
45,Private,255014,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,55,Norte America,>50K
54,autonomo,230951,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
49,Private,186256,bachillerato,10,casado,Prof-specialty,Husband,White,Masculino,5013,0,30,Norte America,<=50K
48,Private,149640,bachillerato,10,separado,Craft-repair,Unmarried,White,Masculino,1506,0,40,Norte America,<=50K
42,funcionario,214838,secundaria,9,casado,Tech-support,Husband,White,Masculino,0,0,30,Norte America,>50K
45,Private,202496,universidad,13,casado,Handlers-cleaners,Husband,White,Masculino,0,0,37,Norte America,<=50K
27,Private,386036,bachillerato,10,soltero,Transport-moving,Not-in-family,White,Masculino,0,0,48,Norte America,<=50K
23,Private,312017,bachillerato,10,soltero,Exec-managerial,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
74,autonomo,231002,secundaria,9,casado,Exec-managerial,Husband,White,Masculino,0,0,30,Norte America,>50K
33,Private,198452,bachillerato,12,separado,Sales,Not-in-family,White,Femenino,0,0,45,Norte America,<=50K
31,Private,114937,universidad,13,casado,Prof-specialty,Husband,White,Masculino,0,0,35,Norte America,<=50K
37,Private,215618,universidad,13,casado,Exec-managerial,Husband,White,Masculino,0,0,40,Norte America,>50K
25,Private,111675,bachillerato,10,casado,Sales,Husband,White,Masculino,0,0,43,Norte America,<=50K
46,Private,188729,bachillerato,12,soltero,Craft-repair,Not-in-family,Black,Femenino,0,0,50,Norte America,<=50K
21,Private,20728,secundaria,9,soltero,Sales,Own-child,White,Femenino,4101,0,40,Norte America,<=50K
64,Private,96076,master,14,casado,Prof-specialty,Husband,White,Masculino,0,0,40,Norte America,>50K
39,Private,115618,secundaria,9,casado,Transport-moving,Husband,White,Masculino,0,0,50,Norte America,<=50K
32,Private,134737,secundaria,9,casado,Machine-op-inspct,Husband,White,Masculino,0,0,42,Norte America,<=50K
43,Private,186144,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
48,Private,171807,universidad,13,separado,Other-service,Unmarried,White,Femenino,0,0,56,Norte America,>50K
44,funcionario,254134,bachillerato,12,separado,Tech-support,Not-in-family,Black,Masculino,0,0,40,Norte America,<=50K
45,Private,160724,secundaria,9,casado,Craft-repair,Husband,Asian-Pac-Islander,Masculino,0,0,40,Asia,<=50K
35,Private,187329,universidad,13,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
43,Private,155106,bachillerato,12,separado,Craft-repair,Not-in-family,White,Masculino,0,2444,70,Norte America,>50K
41,Private,151504,universidad,13,casado,Exec-managerial,Husband,White,Masculino,7688,0,50,Norte America,>50K
38,Private,133963,universidad,13,separado,Prof-specialty,Not-in-family,White,Femenino,0,0,50,Norte America,>50K
18,Private,282394,bachillerato,10,soltero,Sales,Own-child,Black,Femenino,0,0,21,Norte America,<=50K
30,Private,100734,bachillerato,10,casado,Adm-clerical,Wife,White,Femenino,0,0,40,Norte America,<=50K
21,Private,203178,secundaria,9,soltero,Sales,Own-child,White,Femenino,0,0,35,Norte America,<=50K
52,Private,262579,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,45,Norte America,<=50K
50,autonomo,54261,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,0,0,84,Norte America,<=50K
25,Private,135568,secundaria,9,casado,Handlers-cleaners,Husband,White,Masculino,0,0,40,Norte America,<=50K
20,Private,193586,bachillerato,10,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,18,Norte America,<=50K
24,Private,324960,bachillerato,12,soltero,Adm-clerical,Not-in-family,White,Masculino,0,0,30,Norte America,<=50K
49,Private,68505,primaria,5,separado,Other-service,Not-in-family,Black,Masculino,0,0,37,Norte America,<=50K
40,autonomo,98985,secundaria,9,separado,Exec-managerial,Not-in-family,Black,Masculino,0,0,50,Norte America,<=50K
47,funcionario,192894,secundaria,9,casado,Transport-moving,Husband,Black,Masculino,0,0,50,Norte America,>50K
20,Private,107801,bachillerato,12,soltero,Other-service,Own-child,White,Femenino,0,2205,18,Norte America,<=50K
31,autonomo,36592,secundaria,9,casado,Farming-fishing,Husband,White,Masculino,0,0,91,Norte America,<=50K
38,autonomo,127772,secundaria,9,separado,Farming-fishing,Own-child,White,Masculino,0,0,50,Norte America,<=50K
21,Private,151158,bachillerato,10,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,25,Norte America,<=50K
44,Private,245317,bachillerato,10,casado,Craft-repair,Husband,White,Masculino,0,0,56,Norte America,>50K
27,autonomo,365110,universidad,13,soltero,Prof-specialty,Not-in-family,White,Femenino,0,0,20,Norte America,<=50K
19,Private,44797,bachillerato,10,soltero,Farming-fishing,Not-in-family,White,Femenino,0,0,15,Norte America,<=50K
35,Private,99357,universidad,13,casado,Exec-managerial,Wife,White,Femenino,0,1977,30,Norte America,>50K
36,Private,214378,secundaria,9,separado,Prof-specialty,Own-child,White,Femenino,0,0,40,Norte America,>50K
46,autonomo,275625,universidad,13,separado,Other-service,Unmarried,Asian-Pac-Islander,Femenino,0,0,60,Otros,>50K
21,Private,118657,secundaria,9,separado,Machine-op-inspct,Other-relative,White,Masculino,0,0,40,Norte America,<=50K
43,funcionario,23157,secundaria,9,soltero,Transport-moving,Not-in-family,White,Masculino,0,0,60,Norte America,<=50K
24,Private,220323,bachillerato,10,casado,Prof-specialty,Husband,Black,Masculino,0,0,40,Norte America,<=50K
30,Private,307353,secundaria,9,soltero,Other-service,Unmarried,Black,Femenino,0,0,35,Norte America,<=50K
37,funcionario,272471,secundaria,9,separado,Adm-clerical,Unmarried,White,Femenino,0,0,40,Norte America,<=50K
47,Private,145636,bachillerato,11,casado,Handlers-cleaners,Husband,White,Masculino,0,0,48,Norte America,>50K
33,autonomo,188957,universidad,13,soltero,Sales,Not-in-family,White,Femenino,0,0,40,Norte America,<=50K
29,Private,100405,primaria,6,casado,Farming-fishing,Wife,Amer-Indian-Eskimo,Femenino,0,0,40,Norte America,<=50K
54,Private,249322,universidad,13,casado,Sales,Husband,White,Masculino,7688,0,50,Norte America,>50K
30,Private,391114,bachillerato,12,soltero,Sales,Not-in-family,White,Masculino,0,0,40,Norte America,<=50K
54,Private,29909,primaria,7,casado,Other-service,Wife,White,Femenino,0,0,43,Norte America,<=50K
27,Private,97165,bachillerato,10,soltero,Machine-op-inspct,Other-relative,White,Femenino,0,0,40,Norte America,<=50K
17,Private,121037,primaria,8,soltero,Sales,Own-child,White,Femenino,0,0,15,Norte America,<=50K
55,Private,199067,secundaria,9,casado,Craft-repair,Husband,White,Masculino,0,0,40,Norte America,>50K
49,funcionario,177114,master,14,separado,Prof-specialty,Not-in-family,White,Femenino,0,0,60,Norte America,<=50K
